1483351,1413018
1483351,1363125
1483351,1462428
1483351,1460196
1483351,1462437
1483351,1454394
1483351,332116
1483351,1338388
1483351,1380407
1483351,1451243
1483351,618477
1483351,1406063
1483351,853524
1483351,927935
1483351,335979
1483351,875356
1483351,516903
1483351,1438844
1483351,1475178
1483351,1340310
1483351,1259829
1483351,1481622
1483351,468444
1483351,1480617
1483351,760822
1483351,660432
1483351,1165173
1483351,1467454
1483351,1475182
1483351,386420
1483351,1352784
1483351,1356608
1483351,1480391
1483351,1434768
1483351,327696
1483351,1243318
1483351,1402664
1483351,942599
1483351,1481544
1483351,1418400
1483351,1462787
1483351,1482564
1483351,1352975
1483351,1463102
1483351,1481937
1475182,1468287
1475182,1462787
1475182,1457109
1475182,328392
1475182,1483945
1475182,1483947
1475182,1483946
1475182,1483905
1475182,1483951
1475182,1483953
1475182,1483954
1475182,1483961
1475182,1483943
1475182,1483960
1475182,1483963
1475182,1483959
1475182,1483965
1475182,1483967
1475182,1483968
1475182,1483970
1475182,1483969
1475182,1483971
1475182,1483973
1475182,1483974
1475182,1483976
1475182,1483978
1475182,1483982
1475182,1483985
1475182,1483938
1475182,1483986
1475182,1483988
1475182,1483991
1475182,1483992
1475182,1483993
1475182,1483428
1475182,1376729
1475182,660432
1475182,1402664
1475182,1478442
1475182,1483351
1475182,1463102
1475182,991638
1475182,942599
1475182,1243318
1475182,1418400
1475182,1479908
1475182,468444
1475182,386420
1475182,1425869
1475182,1481937
1475182,853725
1475182,1352975
1472001,1470537
1472001,1418400
1472001,1473557
1472001,1459718
1472001,1473219
1472001,1425869
1472001,1473117
1472001,1452932
1472001,1471410
1472001,1472427
1472001,1243318
1472001,1472478
1472001,1460196
1472001,1413018
1472001,1463102
1472001,330176
1472001,1471510
1472001,1450475
1472001,1470417
1472001,1472099
1472001,1464034
1472001,1467880
1472001,1434768
1472001,1467553
1472001,1462437
1472001,1472041
1472001,1468287
1472001,1453864
1472001,1352975
1472001,1403060
1464034,1469943
1464034,1464006
1464034,1461561
1464034,1464482
1464034,1407606
1464034,709557
1464034,1385615
1464034,1449327
1464034,600947
1464034,793588
1464034,927935
1464034,1138182
1464034,1378505
1464034,1466509
1464034,857990
1464034,1165173
1464034,1297082
1464034,947152
1464034,1410708
1464034,473495
1464034,1356608
1464034,853725
1464034,574064
1464034,1414018
1464034,1250752
1464034,1414670
1464034,1461934
1464034,1464612
1464034,665776
1464034,81491
1464034,786818
1464034,1455432
1464034,1223699
1464034,1366692
1464034,903451
1464034,1259829
1464034,1351700
1464034,1387628
1464034,308036
1464034,1340310
1464034,1463123
1464034,1451243
1464034,1443833
1464034,1424621
1464034,286636
1464034,1462428
1464034,1353202
1464034,1461292
1464034,1424098
1464034,1453797
1464034,1352784
1464034,1376729
1464034,872054
1464034,1259456
1464034,942599
1464034,1439710
1464034,1453955
1464034,1377472
1464034,1465195
1464034,317602
1464034,584169
1464034,1348521
1464034,1452932
1464034,1457150
1464034,1352975
1464034,614255
1464034,1465010
1464034,1463917
1464034,1457069
1464034,1464577
1464034,386420
1464034,1428799
1464034,1242577
1464034,1402664
1464034,468444
1464034,1000280
1464034,1404508
1464034,1427089
1464034,1462143
1464034,1450475
1464034,1459358
1464034,1462054
1464034,1456142
1464034,1455363
1464034,1370095
1464034,1413018
1464034,1425869
1033743,1478442
1033743,1473117
1033743,1468287
1033743,1464034
1033743,1471510
1033743,1471056
1033743,1467880
1033743,1470417
1033743,1454394
1033743,1439710
1033743,1462428
1033743,1425869
1033743,660775
1033743,1435868
1033743,1421177
1033743,1363958
1033743,634644
1033743,867216
1033743,1015613
1033743,1326076
1033743,1176442
1033743,1103038
1033743,1303802
1033743,668988
1033743,1290545
1033743,306805
1033743,1315299
1033743,582287
1033743,1298299
1033743,1272167
1033743,1311935
1033743,1291062
1033743,755136
1033743,1295317
1033743,1176073
1033743,927935
1033743,853524
1033743,1170911
1033743,1191430
1033743,360576
1033743,827010
1033743,1171688
1033743,1137760
1033743,1184819
1033743,1169107
1033743,1074485
1033743,516869
1033743,1168229
1033743,1170060
1033743,900669
1033743,889452
1033743,1124882
1033743,799555
1033743,1167678
1033743,1134825
1033743,1157109
1033743,1034189
1033743,1113733
1033743,1160502
1033743,804318
1033743,1138182
1033743,1000280
1033743,553604
1033743,1129585
1033743,1108669
1033743,884230
1033743,1065250
1033743,825320
1033743,471852
1033743,795348
1033743,1056632
1033743,1022587
1033743,942599
1033743,973354
1033743,915631
1033743,1040919
1033743,558636
1033743,620349
1033743,987024
1033743,1031946
1033743,1049912
1033743,869890
1033743,36736
1033743,1044087
1033743,884736
1033743,1039792
1033743,1040880
1033743,1041666
1033743,807094
1033743,1039999
1033743,1009085
1033743,1036495
1033743,992032
1033743,1026960
1033743,943725
1033743,511718
1033743,409484
1414018,1272803
1414018,343855
1414018,906124
1414018,1380407
1414018,804324
1414018,1439710
1414018,872054
1414018,1358481
1414018,1462428
1414018,867216
1414018,692232
1414018,1352975
1414018,332116
1414018,1410708
1414018,330176
1414018,253601
1414018,1418400
1414018,1378505
1414018,1449327
1414018,37821
1414018,1340310
1414018,1450100
1414018,1163512
1414018,473495
1414018,1259829
1414018,1444940
1414018,339419
1414018,1435868
1414018,887157
1414018,1413834
1414018,760822
1414018,1065392
1414018,614255
1414018,1326236
1414018,1428292
1414018,1381954
1414018,827010
1414018,1368317
1414018,1387628
1414018,1402664
1414018,706560
1414018,1165173
1414018,1366692
1414018,303291
1414018,1185818
1414018,1117512
1414018,1414458
1414018,574064
1414018,1420796
1414018,516749
1414018,754869
1414018,1000280
1414018,947152
1414018,618477
1414018,1125961
1414018,1148177
1414018,786818
1414018,671641
1414018,1355109
1414018,1032596
1414018,1388886
1414018,1351700
1414018,1376729
1414018,483017
1414018,884736
1414018,1353202
1414018,339204
1414018,1404508
1414018,1403060
1414018,327696
1414018,1356608
1414018,692633
1414018,1405160
1414018,684558
1414018,1254435
1414018,1259456
1414018,1370095
1414018,1416696
1414018,452519
1414018,942599
1414018,1061930
1414018,793588
1414018,723095
1414018,600947
1414018,1352784
1414018,1170060
1414018,1164204
1414018,510402
1414018,1377472
1414018,343974
1414018,468444
1414018,1253843
1414018,1118391
1414018,1355778
1414018,1361103
1414018,853524
1414018,1357817
1470537,1486964
1470537,137652
1470537,1486974
1470537,1486953
1470537,1486882
1470537,1486892
1470537,1486285
1470537,1486267
1470537,1486266
1470537,1486261
1470537,1482532
1470537,1449327
1470537,914112
1470537,726160
1470537,906124
1470537,1378505
1470537,1259456
1470537,1474925
1470537,1472099
1470537,1443833
1470537,286636
1470537,1473117
1470537,786818
1470537,857990
1470537,903451
1470537,1472624
1470537,1472001
1470537,1459718
1470537,469116
1470537,1303802
1470537,1083644
1470537,80537
1470537,1450475
1470537,1464034
1470537,1439710
1470537,1366692
1470537,1462428
1470537,1467553
1470537,1467880
1470537,1471056
1470537,386420
1470537,1043949
1470537,1353202
1470537,468444
1470537,793588
1470537,652214
1470537,1352975
1469943,1468287
1469943,1464034
793588,1526223
793588,1523797
793588,1370095
793588,335979
793588,303291
793588,1472624
793588,188305
793588,1074485
793588,1478754
793588,1451243
793588,459792
793588,1259829
793588,720824
793588,680341
793588,927935
793588,1281344
793588,1223699
793588,1340310
793588,473495
793588,322228
793588,79744
793588,1450475
793588,1228300
793588,692633
793588,1336314
793588,722635
793588,825320
793588,472326
793588,872054
793588,1242024
793588,676222
793588,611061
793588,330176
793588,1118391
793588,945280
793588,323774
793588,1124882
793588,864496
793588,705017
793588,279566
793588,1113263
793588,1025681
793588,327696
793588,714888
793588,895598
793588,1013356
793588,938472
793588,684558
793588,723095
793588,726160
793588,970254
793588,338034
793588,914112
793588,1026273
793588,1009346
793588,921372
793588,469116
793588,516869
793588,922399
793588,493302
793588,980163
793588,967662
793588,961271
793588,943725
793588,885304
793588,804318
793588,809581
793588,954024
793588,713569
793588,960246
793588,747675
793588,973229
793588,810639
793588,477055
793588,924934
793588,948368
793588,946773
793588,755136
793588,163480
793588,906199
793588,942599
793588,276252
793588,638122
793588,857990
793588,573290
793588,864553
793588,803913
793588,606496
793588,889452
793588,681094
793588,840777
793588,148424
793588,786818
793588,707191
793588,707037
793588,300328
793588,508041
793588,658260
793588,468444
1467880,1475906
1467880,335979
1467880,1434768
1467880,1478442
1467880,1059000
1467880,1488878
1467880,1488253
1467880,760822
1467880,1483439
1467880,1451243
1467880,1483351
1467880,493562
1467880,1413018
1467880,1475178
1467880,1472624
1467880,1377472
1467880,1463102
1467880,1465407
1467880,1472001
1467880,1472478
1467880,1259829
1467880,303291
1467880,1146226
1467880,574064
1467880,692232
1467880,618477
1467880,1402664
1467880,1462437
1467880,1467454
1467880,942599
1467880,726160
1467880,671641
1467880,473495
1467880,857990
1467880,1366692
1467880,853524
1467880,1353202
1467880,1380407
1467880,46940
1467880,1378505
1467880,1418400
1467880,468444
1467880,1470417
1467880,1452932
1467880,1462428
1467880,1468287
1467880,1469332
1467880,1340310
1467880,688426
1467880,1376729
1467880,1403060
1467880,1471410
1467880,853725
1467880,1471423
1467880,1425869
1467880,1352975
1467880,1165173
1467880,1457069
1467880,1464034
1467880,1356608
1467880,1407606
1467880,1471401
1467880,1450475
1467880,47600
1467880,1443833
1467880,1471056
1467880,1470537
1467880,1033743
1467880,900669
1467880,1424098
1467880,1462071
1467880,1467553
1259456,1497855
1259456,692633
1259456,1439710
1259456,793588
1259456,1435868
1259456,1500565
1259456,1493735
1259456,1376729
1259456,810639
1259456,1059000
1259456,1520192
1259456,286636
1259456,1356608
1259456,1275167
1259456,1164204
1259456,79744
1259456,253635
1259456,1478754
1259456,1381954
1259456,1378505
1259456,1462428
1259456,1366692
1259456,1478956
1259456,27196
1259456,618477
1259456,1467763
1259456,1228300
1259456,1462140
1259456,1459718
1259456,1404508
1259456,1472099
1259456,1470537
1259456,472326
1259456,1286678
1259456,1083644
1259456,967662
1259456,365717
1259456,853725
1259456,1357817
1259456,1462054
1259456,469116
1259456,726160
1259456,1272167
1259456,1212416
1259456,1449327
1259456,1406333
1259456,1450475
1259456,680018
1259456,1410708
1259456,1340310
1259456,1380407
1259456,510402
1259456,1253843
1259456,1423596
1259456,1358481
1259456,332116
1259456,1405964
1259456,684558
1259456,1352784
1259456,1170060
1259456,754869
1259456,1353504
1259456,1297082
1259456,1165173
1259456,1061930
1259456,1043949
1259456,795348
1259456,884736
1259456,343974
1259456,516275
1259456,308036
1259456,872054
1259456,1180352
1259456,291026
1259456,942599
1259456,696026
1259456,970254
1259456,1243437
1259456,339419
1259456,900669
1259456,1303802
1259456,188305
1259456,1123635
1259456,1242577
1259456,1113263
1259456,1295317
1259456,516869
1259456,322228
1259456,1250752
1259456,327696
1259456,680341
1259456,705017
1259456,914112
1259456,875356
1259456,317602
1259456,1026750
1259456,857990
1370095,1462428
1370095,1452932
1370095,1376729
1370095,360576
1370095,793588
1370095,1516114
1370095,1493735
1370095,1450475
1370095,1407606
1370095,1381954
1370095,947152
1370095,1494088
1370095,1454394
1370095,332116
1370095,30041
1370095,665776
1370095,884736
1370095,1113263
1370095,1000280
1370095,473495
1370095,1275167
1370095,1165173
1370095,1254435
1370095,900669
1370095,303291
1370095,1272803
1370095,1356608
1370095,1295317
1370095,327696
1370095,1352975
1370095,1322889
1370095,1259456
1370095,1146226
1370095,1380407
1370095,1297082
1370095,286636
1370095,1353504
1370095,574064
1370095,942599
1370095,872054
1370095,1259829
1370095,1366692
1370095,1351700
1370095,1330270
1471056,1475906
1471056,1464034
1471056,1450475
1471056,1243318
1471056,1366692
1471056,1297082
1471056,468444
1471056,1414018
1471056,1418400
1471056,688426
1471056,1463102
1471056,1460196
1471056,1467553
1471056,1352975
1471056,1471410
1471056,903451
1471056,1467880
1471056,1033743
1471056,1470537
1471056,1413018
1471056,1470417
1471056,1462437
1471056,1450100
1471056,1467697
1471056,1465998
1471056,1468287
1470417,1464034
1470417,1344559
1470417,188305
1470417,857990
1470417,853524
1470417,1472041
1470417,1472099
1470417,343974
1470417,1403060
1470417,1125961
1470417,1471410
1470417,1117512
1470417,1463102
1470417,468444
1470417,688426
1470417,1467880
1470417,697421
1470417,79744
1470417,872054
1470417,322228
1470417,1376729
1470417,1351535
1470417,622719
1470417,1254435
1470417,1468287
1470417,804324
1470417,853725
1470417,1352784
1470417,1243318
1470417,1413018
1470417,1352975
1470417,903451
1470417,1033743
1470417,1471056
1470417,47600
1470417,1356608
1470417,317602
1470417,1425869
1470417,1242577
1470417,1450475
1470417,1138182
1470417,1250752
1470417,1377472
1470417,1378643
1470417,1340310
1470417,1165173
1470417,40821
1470417,1438848
1470417,1370095
1470417,574064
1470417,1015613
1470417,1421177
1470417,1451698
1470417,1449327
1470417,1452932
1470417,709557
1470417,1453860
1470417,1457109
1470417,1366692
1470417,1457767
1470417,1351700
1470417,1454394
1470417,1456142
1470417,1462428
1470417,335901
1470417,1461543
1470417,386420
1470417,1455432
1470417,1459358
1470417,1467553
1470417,1467454
1443081,1243318
1443081,1404508
1443081,853725
1443081,1297082
1443081,1303802
1443081,1352975
1443081,1428799
1377472,1499856
1377472,1483191
1377472,1498673
1377472,976419
1377472,1470417
1377472,938874
1377472,709557
1377472,1451117
1377472,1455210
1377472,386420
1377472,1372197
1377472,1378505
1377472,1294510
1377472,1451243
1377472,1366692
1377472,1450100
1377472,1230461
1377472,1448107
1377472,1445405
1377472,1435868
1377472,1427538
1377472,1322889
1377472,1428799
1377472,1417669
1377472,1406505
1377472,1400118
1377472,1403179
1377472,1404925
1377472,1404154
1377472,1400068
1377472,1397284
1377472,1401781
1377472,1400510
1377472,1363395
1377472,1398929
1377472,1398987
1377472,1399027
1377472,1399097
1377472,1397893
1377472,1398231
1377472,1399014
1377472,1260454
1377472,1351700
1377472,1388886
1377472,1388008
1377472,1383990
1377472,488665
1377472,1383592
1377472,1377997
1377472,1379172
1377472,1380102
1377472,1332187
1377472,1379787
1377472,452519
1377472,1367989
1377472,1382874
1377472,1382628
1377472,1355778
1377472,1380407
1377472,1251243
1377472,1376453
1377472,1374765
1377472,1361066
1377472,1368964
1377472,1361828
1377472,1361103
1377472,1355673
1377472,1353599
1377472,1379758
1377472,1252306
1377472,1315877
1377472,1348521
1377472,1376417
1351535,1470417
1351535,1462428
1351535,1462071
1351535,1460224
1351535,1460271
1351535,1460051
1351535,1458800
1351535,1458737
1351535,473495
1351535,1443833
1351535,1444075
1351535,1442679
1351535,1430821
1351535,1416127
1351535,1415999
1351535,1415511
1351535,1414222
1351535,1348521
1351535,1414916
1351535,1399097
1351535,1400118
1351535,1405160
1351535,1411535
1351535,1414850
1351535,1414820
1351535,1414005
1351535,1414138
1351535,1414234
1351535,1414722
1351535,1414707
1351535,1414572
1351535,1413806
1351535,1413828
1351535,1411503
1351535,1410361
1351535,1409147
1351535,1408440
1351535,1407777
1351535,1406298
1351535,626291
1351535,1405888
1351535,1405783
1351535,1405824
1351535,1402980
1351535,1402093
1351535,1399027
1351535,1398987
1351535,1398929
1351535,1398793
1351535,1378447
1351535,452519
1351535,1378638
1351535,1377472
1351535,1376441
1351535,1376453
1351535,1376417
1351535,1376026
1351535,1374765
1351535,1370890
1351535,1340170
1351535,1363125
1351535,1318704
1351535,1368964
1351535,380526
1351535,306805
1351535,76211
1351535,1362046
1351535,1353785
1351535,1361066
1351535,1361828
1351535,1361103
1351535,1356608
1351535,1328127
1351535,1358262
1351535,1357971
1351535,653130
1351535,1355673
1351535,1353862
1351535,1118391
1351535,1353599
1351535,1355048
1351535,1350421
1351535,1354470
1351535,1354406
1351535,1353214
1351535,1353193
1351535,1353198
1351535,1353218
1351535,1353191
1451243,1452932
1451243,1297082
1451243,1385615
1451243,1351700
1451243,303291
1451243,1254435
1451243,1414458
1451243,1410708
1451243,793588
1451243,927935
1451243,1443833
1451243,1462428
1451243,1454641
1451243,386420
1451243,330176
1451243,468444
1451243,1340310
1451243,452519
1451243,825320
1451243,10362
1451243,1404170
1451243,1377472
1451243,1450475
1402664,360576
1402664,1439805
1402664,1462787
1402664,1438844
1402664,1472624
1402664,79744
1402664,1462437
1402664,760822
1402664,1453734
1402664,386420
1402664,473495
1402664,1435868
1402664,662135
1402664,927935
1402664,1435987
1402664,1434254
1402664,1202768
1402664,452519
1402664,1326236
1402664,1406333
1402664,339419
1402664,1118391
1402664,1424098
1402664,1424621
1402664,1404508
1402664,1406063
1402664,691492
1402664,1431978
1402664,799096
1402664,1418400
1402664,1378127
1402664,1368317
1402664,787722
1402664,618477
1402664,1376729
1402664,1414458
1402664,343974
1402664,1059000
1402664,1360570
1402664,1428292
1402664,1403060
1402664,1356608
1402664,68272
1402664,1352975
1402664,1355778
1402664,942599
1402664,1414018
1402664,1032596
1402664,1366692
1402664,853725
1402664,582287
1402664,1326184
1402664,1360418
1402664,900669
1402664,1402390
1340310,1494539
1340310,1498673
1340310,1499192
1340310,1465407
1340310,872054
1340310,343855
1340310,1459718
1340310,360576
1340310,1259829
1340310,1488253
1340310,1275167
1340310,1487192
1340310,1483351
1340310,1486964
1340310,1467763
1340310,1478956
1340310,1163512
1340310,1475906
1340310,853725
1340310,1242577
1340310,1113263
1340310,1477201
1340310,906124
1340310,516869
1340310,1467880
1340310,804324
1340310,1303802
1340310,688426
1340310,857990
1340310,1223699
1340310,942599
1340310,903451
1340310,793588
1340310,1404508
1340310,1450475
1340310,1165173
1340310,1462054
1340310,1462428
1340310,1449327
1340310,1380407
1340310,1456316
1340310,709557
1340310,1454394
1340310,1414018
1340310,386420
1340310,1372296
1340310,1450100
1340310,516275
1340310,68272
1340310,330176
1340310,1443833
1340310,1438467
1340310,473495
1340310,697421
1340310,1259456
1340310,1366692
1340310,1439710
1340310,468444
1340310,1435868
1340310,1444940
1340310,1378505
1435868,1491678
1435868,468444
1435868,1477201
1435868,1494088
1435868,360576
1435868,1457069
1435868,1512992
1435868,1513719
1435868,1483191
1435868,1497855
1435868,1494539
1435868,1473117
1435868,1467553
1435868,1463102
1435868,1465034
1435868,1463188
1435868,1462428
1435868,1406063
1435868,1453837
1435868,473495
1435868,1424621
1435868,563299
1435868,1440081
1435868,1448107
1435868,1447509
1435868,1340310
1435868,1439710
1435868,1444467
1435868,1443481
1435868,1444940
1435868,1434254
1435868,1414018
1435868,1407914
1435868,1353553
1435868,1431978
1435868,1033743
1435868,1405160
1435868,1420796
1435868,1059000
1435868,68272
1435868,1439990
1435868,903451
1435868,1380407
1435868,1168229
1435868,1387628
1435868,1393493
1435868,1404170
1435868,857990
1435868,1438844
1435868,1353202
1435868,1351700
1435868,760822
1435868,1113263
1435868,1344559
1435868,1438854
1435868,1251243
1435868,1434768
1435868,1437228
1435868,1438467
1435868,1427719
1435868,1299317
1435868,1437422
1435868,335979
1435868,1425869
1435868,1315299
1435868,1377472
1435868,1434686
1435868,1435987
1435868,1415786
1435868,1235910
1435868,1355778
1435868,1348521
1435868,779907
1435868,867216
1435868,1254435
1435868,1074485
1435868,1368317
1435868,1356608
1435868,1393852
1435868,1436836
1435868,1418400
1435868,1428292
1435868,449502
1435868,1388886
1435868,1352975
1435868,1352784
1435868,1438244
1435868,1438371
1435868,1376453
1435868,1376729
1435868,1438641
1435868,1438705
1435868,452519
1435868,1437399
1435868,1402664
1435868,1242955
1435868,1428799
1435868,1434843
1435868,618477
1435868,1432524
386420,1272803
386420,1493735
386420,1435868
386420,1378643
386420,1512129
386420,1509149
386420,1497855
386420,1113263
386420,1015613
386420,1469455
386420,1459718
386420,1505941
386420,1494539
386420,1504907
386420,1483191
386420,1499856
386420,1483428
386420,1499192
386420,1498950
386420,1498673
386420,1483110
386420,1494088
386420,360576
386420,1479749
386420,1487642
386420,1488253
386420,1487801
386420,1454684
386420,1483351
386420,888511
386420,79744
386420,1475182
386420,1481937
386420,1330270
386420,1378505
386420,1402664
386420,1474390
386420,1467553
386420,468444
386420,1425869
386420,1413018
386420,903451
386420,662135
386420,1463102
386420,1468287
386420,1462437
386420,1250752
386420,1443833
386420,1452932
386420,1459344
386420,1457069
386420,1454394
386420,1429027
386420,1449327
386420,473495
386420,709557
386420,1451698
386420,1451243
386420,1163512
386420,1439710
386420,1450475
386420,1340310
386420,1434768
386420,1450100
386420,1352975
386420,1462428
386420,1473117
386420,1418400
386420,1472624
386420,1470537
468444,1547143
468444,1483135
468444,1553366
468444,1553765
468444,1554217
468444,1554210
468444,583554
468444,1548839
468444,1453955
468444,877256
468444,1158997
468444,387714
468444,472837
468444,1503281
468444,1505162
468444,1540700
468444,1551410
468444,9803
468444,1453797
468444,1510005
468444,875356
468444,1431839
468444,1541608
468444,1535423
468444,1413018
468444,1540626
468444,1016077
468444,471852
468444,1493735
468444,671641
468444,1452932
468444,1403060
468444,1407606
468444,1512129
468444,1000280
468444,1223699
468444,592787
468444,1512895
468444,1540416
468444,1535593
468444,1533701
468444,1507823
468444,1536728
468444,1482791
468444,65119
468444,1504907
468444,1522227
468444,1272803
468444,1165173
468444,927935
468444,1483191
468444,327696
468444,1059000
468444,1498950
468444,1381954
468444,1424098
468444,1378505
468444,1356608
468444,1497855
468444,1494539
468444,1505482
468444,1505941
468444,1500565
468444,1494088
468444,1469455
468444,360576
468444,1488878
468444,1268729
468444,1376729
468444,692633
468444,1462428
468444,1454394
468444,317602
468444,1380407
468444,1439710
468444,1434768
468444,1406063
468444,793588
468444,1275167
468444,1366692
468444,903451
468444,760822
468444,1351700
468444,600947
468444,991638
468444,1061930
468444,1026750
468444,1259829
468444,1015613
468444,1117512
468444,12753
1418400,1503314
1418400,1498454
1418400,1481937
1418400,1488759
1418400,888511
1418400,1487801
1418400,1487959
1418400,1439805
1418400,1462787
1418400,1438844
1418400,1472001
1418400,1473117
1418400,1472478
1418400,1455432
1418400,1467454
1418400,1468287
1418400,1467880
1418400,1462428
1418400,709557
1418400,1340310
1418400,1452932
1418400,1453734
1418400,1449327
1418400,386420
1418400,867216
1418400,1453837
1418400,1413018
1418400,1445401
1418400,1450100
1418400,1414458
1418400,1443631
1418400,1443833
1418400,473495
1418400,1328127
1418400,1440667
1418400,1439710
1418400,1426021
1418400,1438467
1418400,1435868
1418400,1434768
1418400,317602
1418400,1436041
1418400,1344559
1418400,1427719
1418400,1424621
1418400,1402664
1418400,1059000
1418400,1428799
1418400,468444
1418400,942599
1418400,799096
1418400,1366692
1418400,1378127
1418400,1356608
1418400,875356
1418400,787722
1418400,1424098
1418400,452519
1418400,1368317
1418400,1351700
1418400,1388886
1418400,1375950
1418400,1425007
1418400,1429027
1418400,1348521
1418400,1406063
1418400,1242955
1418400,68272
1418400,1427641
1418400,1377472
1418400,1264576
1418400,1423136
1418400,1243318
1418400,903451
1418400,760822
1418400,1404170
1418400,1295317
1418400,1403060
1418400,1404508
1418400,1352784
1418400,1425869
1418400,1376729
1418400,1387628
1418400,1414018
1418400,1370095
1418400,1352975
1418400,1118391
1418400,1407156
1418400,1253843
1418400,1420796
1418400,1000280
1418400,1355778
1425869,314883
1425869,1468287
1425869,888511
1425869,1272803
1425869,1434768
1425869,335979
1425869,1487192
1425869,1486285
1425869,1449327
1425869,1484721
1425869,1462787
1425869,1467880
1425869,1467553
1425869,1463917
1425869,1353341
1425869,1456188
1425869,1456316
1425869,1406333
1425869,1459358
1425869,1338388
1425869,1443833
1425869,550085
1425869,608946
1425869,1455482
1425869,867216
1425869,618477
1425869,1385615
1425869,709557
1425869,386420
1425869,473495
1425869,1439710
1425869,1332128
1425869,1361371
1425869,1406063
1425869,1423136
1425869,1355109
1425869,1370095
1425869,927935
1425869,1404170
1425869,1352784
1425869,574064
1425869,793588
1425869,665776
1425869,1400118
1425869,327696
1425869,1428799
1425869,706560
1425869,303291
1425869,857990
1425869,1430689
1425869,1402664
1425869,1352975
1425869,68272
1425869,1380407
1425869,692633
1425869,317602
1425869,1422646
1425869,332116
1425869,942599
1425869,1242955
1425869,1377472
1425869,1434254
1425869,1370855
1425869,1378127
1425869,760822
1425869,1436041
1425869,452519
1425869,1368317
1425869,1427641
1425869,1434843
1425869,786818
1425869,1353202
1425869,1413018
1425869,1117512
1425869,1402502
1425869,904431
1425869,316395
1425869,1355778
1425869,1074485
1425869,1376729
1425869,705620
1425869,1243318
1425869,1411767
1425869,1420796
1425869,1414018
1425869,1351700
1425869,1421177
1425869,1404508
1425869,1344559
1425869,1422663
1425869,1418400
1434768,1378505
1434768,360576
1434768,1370095
1434768,1431354
1434768,1502462
1434768,1499856
1434768,1467880
1434768,1483428
1434768,1481544
1434768,1478442
1434768,1351700
1434768,1459344
1434768,1400118
1434768,1443631
1434768,1443833
1434768,1414458
1434768,1434686
1434768,1254435
1434768,1328127
1434768,1368317
1434768,1361639
1434768,1404508
1434768,1435868
